id,comment_text,year,stars,target,neutral,negative
264,Всё не так здорово здесь как описывают при поступлении Преподаватели есть которым чужды человеческие качества мест в общежитиях нет только иностранцам и студентам сиротам плюс первокурсники Сложность учебы,2014,3,3
265,Лучший университет Алтайского края Есть общероссийские рейтинги и АГУ там занимает очень приличные строчки чуть ли не 5 ВУЗ страны Требования преподавателей на порядок выше чем в других ВУЗах Барнаула,2014,5,1
266,Агу считаю этот вуз одним из лучших ВУЗов Алтайского края закончила здесь бакалавриат и магистратуру и ни чуть не пожалела что поступала именно в этот вуз Здание достаточно свежее и чистое,2017,5,1
267,С детства мечтала учиться в АГУ И моя мечта сбылась Ни на минутку не пожалела о своем выборе Прекрасные педагоги интересная учеба Не скажу что все было легко и просто Были и слезы и обиды но мы со всем успешно справились Да и без трудностей жить скучно и не интересно За годы студенчества приобрела друзей на всю жизнь,2014,5,1
268,Хорошая материальная база большие аудитории профессиональные преподаватели и сотрудники университета очень хорошая вкусная столовая кафе универ,2020,5,1
269,Хороший вуз с точки зрения просто образования Общее развитие вам здесь обеспечено но работать придется учиться на практике благо расписание это делать позволяет,2020,4,1
270,Вкусная столовая,2020,5,1
271,Прежде чем сюда поступать изучите хорошенько все возможные варианты Если их нет совсем то ладно но если есть хотя бы один то он точно будет лучше,2020,2,2
272,Ведущий ВУЗ Алтайского края Много интересного и захватывающего ждёт Вас здесь,2019,5,2
273,Очень развита внеурочная деятельность Учусь на 1 ом курсе пока всё нравится,2019,4,1
274,Лучший Вуз Алтайского края Горжусь что училась именно там,2020,5,1
275,Лучшее учебное заведение,2021,5,1
276,Учусь все нравится бом бом Ставлю класс,2020,5,1
277,Всю систему пора менять лучше поступать в Новосибирске,2019,1,3
278,Высокое качество,2020,5,1
279,Никогда сюда не поступайте,2019,1,3
280,Просто нет слов 5 звёзд,2019,5,2
281,Сын учится все нравится,2020,5,1
282,Хороший ВУЗ,2020,5,1
283,Хороший университет,2019,5,1
284,Низкие цены,2020,5,1
285,В хорошем месте,2019,4,1
286,Лучший,2019,5,1
287, Университет предлагает разнообразные курсы для студентов, 2019,4,2
288,Возможность участвовать в студенческих клубах и организациях обогащает образовательный опыт,2019,4,2
289,Студенческие мероприятия способствуют общению и развитию навыков,2019,5,2
290,Университет поддерживает стажировки для студентов в различных компаниях,2019,5,2
291,Алтайский государственный университет место где я получил отличное образование и множество полезных знаний,2020,5,1
292,На Алтае удивительная природа,2018,5,2
293,в университете часто проводятся интересные мероприятия и конференции,2020,5,2
294,Красивый корпус университета создает благоприятную обучающую атмосферу,2020,5,2
295,Студенческая жизнь в университете насыщена различными мероприятиями и инициативами,2020,5,2
296,Университет активно участвует в различных проектах и программах сотрудничества с зарубежными университетами,2019,5,2
297,Учебный процесс в АлтГУ оставляет желать лучшего нехватка квалифицированных преподавателей и устаревшие методики,2022,1,3
298,Административный персонал университета не всегда готов к оперативному решению проблем студентов и реагирует медленно на обращения,2022,1,3
299,Качество образования в АлтГУ не соответствует современным требованиям рынка труда что затрудняет трудоустройство выпускников,2022,1,3
300,Отсутствие индивидуализированного подхода к студентам и массовость обучения снижают качество образования в университете,2023,1,3
301,Программы обучения в некоторых факультетах неактуальны и не отвечают научным и технологическим трендам современности,2023,1,3
302,Университет предлагает разнообразные программы обучения но требует большего внимания к качеству преподавания,2019,3,2
303,Инфраструктура университета имеет некоторые недостатки однако общее впечатление остается на уровне,2019,3,2
304,Административный персонал старается решать проблемы студентов но иногда возникают задержки в обработке запросов,2019,3,2
305,Студенческая жизнь не так насыщена как хотелось бы но есть возможности для самореализации,2021,3,2
306,Уровень подготовки преподавателей разнится что влияет на качество образования,2021,3,2
307,Доступ к библиотечным ресурсам и учебным материалам обеспечен,2021,3,2
308,Программы стажировок предоставляют широкие возможности для практического опыта,2019,4,2
309,Внешний вид университетского комплекса впечатляет,2018,4,2
310,Столовая университета предлагает разнообразное меню,2019,4,2
311,На территории университета нет зон отдыха,2023,3,2
312,Студенческие клубы и организации активно работают на территории университета,2020,4,2
313,Учебные аудитории оснащены современным оборудованием,2024,4,2
314,У меня никогда не было мнения,2024,3,2
315,Ну он точно больше чем моя школа,2024,3,2
316,у него несколько корпусов они достаточно запутанные но со второго раза уже понятно куда идти,2024,4,2
317,ничего сказать не могу,2024,4,2
318,Не будьте как дома вам тут официально не рады Это факт,2024,3,2
319,преподы норм остальное хз,2023,4,2
320,Ну что тут сказать университет ценит только тех которые поступили на бюджет те кто поступили платно из них просто выкачивают деньги охранник на входе ужacное xaмло в корпусе навигация отсутствует,2024,2,2
321,Сколько бюджетных мест они продали в своё время государство выделяло деньги для обучения старательных ребят а они за бабки рисовали баллы на вступительных тестах всяким бездарям,2024,1,2
322,Трещина по всему зданию,2024,4,2
323,В столовой корпуса С еда очень вкусная а цены довольно бюджетные,2024,5,2
324,Самая крутая компания,2024,5,2
325,научите гардиробщиц вежливому общению пожалуйста хамят только так и седого высокого охранника желательно тоже наверное адекватное человеческое общение и отношение им не знакомы раз они так позволяют себе ужасно разговаривать со студентами кровь из ушей просто,2024,1,2
326,Хороший университет,2024,5,1
327,Не очень понравилось обучение здесь,2024,3,3
328,Нууууу нельзя говорить плохо об университете в котором еще учишься,2020,3,2
329,Самый лучший вуз Алтая,2020,5,1
330,Хороший универ,2020,5,1
331,Ну как то не зашло,2020,5,2
332,Ну начнем с капитального ремонта здания один буфет на всё многоэтажное здание холодные аудитории жвачки со времен СССР на стульях и партах,2020,3,2
333,Хорошо учат,2020,4,1
334,Отсутствие мест в общежитии для иногородних славянских студентов,2024,1,2
335,ну ооооочень дорогой ВУЗ,2024,1,2
336,Не рекомендую выбирайте другой,2024,1,3
337,Мои сыновья в 2023 году поступили в АлтГУ ИИМО и ИХиХФТ,2023,5,2
338,Хочется сказать огромное спасибо приемной комиссии и ВУЗу за четкость и понятность процедуры поступления своевременную информацию консультации по любым вопросам всегда на связи всегда готовы помочь,2023,5,2
339,Хороший педагогический состав,2020,5,1
340,корпусу явно требуется основательный косметический ремонт,2020,5,2
341,Сделайте уже ремонт аудиторий,2021,2,2
342,Отличный Университет,2020,5,1
343,люди добрые,2023,5,2
344,стипендия большая,2023,5,2
345,В 2023г Алтайскому Государственному Университету 50лет золотой юбилей,2023,2,2
346,Отношусь к первому золотому выпуску этого ВУЗА,2023,2,2
347,Хороший вуз,2019,5,1
348,ответственные преподаватели,2019,5,2
349,студенты получают достаточные знания для работы в любой сфере юридической профессии,2019,5,1
350,насыщенная студенческая жизнь,2019,5,2
351,Отличный университет и отличный преподавательский состав,2019,5,1
352,Успехов и процветания опорному вузу Алтайского края,2019,5,2
353,В этом корпусе расположен юридический и экономический факультеты,2020,5,2
354,Бегите,2019,1,2
355,ремонтик бы сделать в корпусе,2019,4,2
356,факультет а нынче институт,2019,1,2
357,Шикарное место,2021,5,1
358,4 года прошли как и не бывало,2021,5,2
359,Отличный университет,2020,5,1
360,отличные педагоги,2020,5,1
361,Был только в столовой кормят отлично,2020,5,2
362,Все отлично,2020,5,2
363,Прекрасный Вуз,2020,5,1
364,Мне интересно Но как мне подать заявку,2024,1,2
365,представители ужасные приехали в школу рекламировать свой вуз и когда кто то отказался сканировать их код для перехода на сайт тк уже выбрали Москву или Питер  нам сказали да кому вы там нужны,2024,1,2
366,здесь плохо,2023,1,3
367,Отличный университет,2023,5,1
368,Хорошее здание,2023,5,2
369,Крайне некомпетентное место,2023,1,3
370,главное уметь подлизывать,2023,1,2
371,К,2022,5,2
372,Не пожалела что выбрала именно этот вуз Приятный коллектив возможность развиваться во многих направлениях и комфортные общежития Рекомендую,2022,5,1
373,Интересно учиться нравится очень многое в этом вузе В процессе обучения можно не просто узнавать новое но и активно применять полученные знания на практике,2022,5,1
374,Прекрасный ВУЗ высокий уровень Профессионализм преподавателей,2022,5,1
375,Отличное учебное заведение,2022,5,1
376,Из того что есть однозначно лучший,2022,5,1
377,Ну университет как университет что бубнить то,2022,4,2
378,Только начал учиться очень хорошие впечатления,2022,5,1
379,Класс,2022,5,2
380,Приятное внутри и снаружи на вид здание,2022,5,2
381,Ребят не поступайте на химфак Ну если вы не против учиться с унтерами в свинарнике,2021,1,3
382,Имит рулит,2021,5,2
383,Корова,2021,5,2
384,Бессмысленное время убивание годов жизни,2021,1,2
385,Хороший университет училась здесь,2021,5,1
386,Преподаватели грамотные всё понравилось,2021,5,1
387,А можно по существу,2021,3,2
388,Ни чести ни достоинства одна лапша на ушах,2021,1,2
389,Обслуживание так себе,2021,1,2
390,Я здесь учусь,2021,5,2
391,Мир знаний священных за которым ты как за каменной стеной,2021,5,2
392,Чисто Приветливые На все вопросы услышала ответ,2021,5,2
393,Учусь в первом курсе поступал 2019 году на ИМиИТ,2020,5,2
394,Преподаватели самые лучшие приятная атмосфера,2020,5,1
395,Всегда проводятся различные мероприятия одним словом никогда будет скучно,2020,5,2
396,Плохо,2020,1,3
397,Незнаю какое там обучение но мои знакомые не жалуются,2020,4,2
398,я здесь училась и не только наукам но и жизни,2019,5,2
399,Эх,2018,5,2
400,просидеть свои штаны за мамкины деньги,2018,3,2
401,пожалуйста когда мне подать заявку на секцию 2018 года,2018,5,2
402,Буду учиться там,2018,5,2
403,Сегодня приехала в АГУ на день открытых дверей 27 мая на пр Красноармейцев 90 который должен был состояться с 9 утра и до 13 по данным с официального сайта АГУ Прийдя туда мне сказали что никто об этом и не слышал Прождала 2 часа Без результата,2017,1,2
404,Алтайский Государственный Университет,2017,5,2
405,Потому что,2017,1,2
406,Я и мой брат провели здесь одно занятие в 2007 году разговаривая со студентами,2017,5,2
407,Хочу учиться здесь,2016,5,2
408,хочу учится здесь,2016,5,2
409,Большой,2016,5,2
410,красивый шикарный,2015,5,2
411,здесь практически всё есть,2022,5,2
412,Учат новых людей,2022,3,2
413,Муравейник,2022,4,2
414,Поколение z одинаковые в любом учебном заведении,2021,4,2
415,Много мажоров,2021,4,2
416,Конкурсы интересные и тамада веселая,2021,5,2
417,Вуз обычный,2024,3,2
418,в нашем городе меня больше никуда не брали,2024,4,2
419,хороший вуз очень нрявятся преподаватели особенно с кафедры психологии,2024,5,1
420,Пожалуйста измените внешний вид свечки смотреть больно,2024,3,2
421,почему в химическом институте так мало мероприятий,2024,3,2
422,точка кипения в миэмисе крутая,2024,5,2
423,Некоторые преподаватели поражают в плохом смысле ИНГЕО,2024,2,3
424,меня отчислили после второго курса,2024,3,2
425,СТУДЕНЧЕСКАЯ ТУСОВКА САМАЯ ЛУЧШАЯ,2024,5,2
426,слишком сложно,2024,3,3
427,что делать если чужой корпус нравится больше своего,2024,4,2
428,Корпус С довольно таки красивый можно все корпуса такие же будут,2024,5,2
429,В корпусе С точно не потеряешься в отличии от Свечки,2024,4,2
430,Сделайте карту как добраться до разных аудиторией в Свечке я там 2 раза терялась,2024,3,2
431,Большие проблемы с парковкой около корпуса С машину поставить вообще негде,2024,3,2
432,Мероприятия в АГУ крутые можно их будет ещё больше,2024,5,2
433, За 4 года обучения институт не оправдал звания международного из иностранного у нас были только казахи в дистанте на первом курсе,2024,3,2
434,Ни урн ни лавочек в туалетах нет бумаги и мыла,2024,3,2
435,Учусь в колледже при этом университете зашел в корпус оформить пропуск охраник нахамил и сказал что мне здесь не место,2024,2,2
436,Планировали с сыном посетить приемную комиссию охранник не пропустил сказал нечего здесь делать ничему хорошему не научат,2024,3,2
437, У ребенка пропало желание сюда поступать в этом году заканчивает второй курс в ранхигсе,2024,2,2
438,Хоть вузу уже и 50 лет он еще молод и прогрессивен,2024,5,2
439,Каждая сессия была просто убийственная На автоматы можете не рассчитывать учить придется все,2024,3,3
440, За время моего обучения пятеро отчислились а один сменил направление,2024,4,2
441,Почему на сайтах вуза ничего не говорится о важности семьи вы президента и правительство совсем что ли не слушаете,2024,3,2
442,Куда смотрит руковолство Кто набирает этих уникумов на работу,2024,3,2
443,в свечке очень часто встречается неочевидное расположение аудиторий можно заблудиться даже если вы давно там учитесь,2024,4,2
444, Охранники доверия не вызывают,2024,4,2
445,Слишком большие обещания для такого маленького выхлопа,2023,4,2
446,Один раз видел таракана,2022,3,2
447,Недостатки есть у всех кто не без греха но в целом диплом АГУ востребован,2021,4,2
448,В 1997 году закончила его с отличием,2020,5,2
449,Я ИЗ АГУ Я ВСЕ СМОГУ,2019,5,2
450,спасибо некоторым преподавателям за отчисление с 4 курса,2020,3,2
451,Очень нравится как выглядит корпус Л снаружи,2022,5,2
452,группа 2001 самые крутые ребята,2024,5,2
453,Я не забуду эти воспоминания что подарил мне АГУ,2023,5,2
454,сколько ещë ждать ремонта,2024,3,2
455,Недавно охранник не пропустил на пары не смотря на то что я с ним здороваюсь каждый день,2023,4,2
456,Я отучилась в этом университете а теперь и мой сын учится,2019,5,2
457,Преподавательский состав наплевательски относится к студентам,2023,3,3
458,Люблю АГУ и вам советую,2024,5,1
459,меня отчислили ни за что из АГУ,2022,2,2
460,Нормальный университет есть просадки кое где но в целом пойдет,2023,4,2
461,сделайте нормальную парковку около корпуса С,2022,3,2
462,ГРУППА 403 ВЫ СИЛА,2024,5,2
463,Здорово было участвовать в программе по обмену студентов в 2018 году,2019,5,2
464,странный вуз я как будто ничего нового не узнал за 4 года,2022,2,3
465,Почему библиотека закрыта в самый нужный момент,2023,3,2
466,Общение с деканатом не заладилось там сидят какие то раздражённые люди,2021,3,2
467,отучился в АГУ на психолога в итоге пошел работать электриком,2023,3,2
468,Полное безобразие в руководстве сидят люди которым плевать на студентов,2021,2,3
469,Почему половина корпусов выглядит так страшно,2022,3,2
470,НИКОГДА НЕ ЗАБУДУ СВОЮ ГРУППУ 201а ЛУЧШИЕ,2023,5,2
471,Очень понравилось участвовать в конференции,2023,5,2
472,Защитил диплом в прошлом году здесь преподы лучшие,2022,5,1
473,Легендарный ВУЗ,2023,5,1
474,Мы час ждали пока начнется мероприятие,2023,3,2
475,я быстро слился отсюда,2021,3,2
476,Столько воспоминаний,2023,5,2
477,Новое поколение студентов цените знания которые вам здесь дают,2023,5,1
478,БЕЗ АГУ НЕ МОГУ,2022,5,2
479,жуткие очереди в столовую,2023,3,2
480,Спасибо кафедре финансов лучшие преподы,2024,5,1
481,неплохой ВУЗ,2023,4,1
482,второе высшее я полетел получать в Москву,2022,4,2
483,Институт бомба,2024,5,1
484,Особенно запомнились посвяты,2022,5,2
485,теперь я в армии,2024,4,2
486,Очень прогрессивный и современный университет,2021,5,1
